Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
Learn Coding While Playing Games with @CodeCombat,,tip,coding; education; gaming,"CodeCombat, a game-based platform for learning to code.",high,14,2016-12-14,main,https://codecombat.com/play,https://blog.adafruit.com/2016/12/10/learn-coding-while-playing-games-with-codecombat-hourofcode-makereducation/,https://youtube.com/watch?v=DI_FniYuxg4,https://www.makerprojectlab.com/5-ways-to-slice-a-raspberry-pi-maker-update-14/
White Rabbit Project now on Netflix,,tip,tv-show; netflix,"Netflix's 'White Rabbit Project,' a maker/build show by former MythBusters cast.",high,14,2016-12-14,main,https://www.netflix.com/title/80091245,,https://youtube.com/watch?v=DI_FniYuxg4,https://www.makerprojectlab.com/5-ways-to-slice-a-raspberry-pi-maker-update-14/
Build a Mini Commodore PET with an @adafruit Feather and charlieplexed LED matrix,,project,pets; retro-tech; lighting; adafruit,Project: Build a Mini Commodore PET with an @adafruit Feather and ....,high,13,2016-12-07,main,https://learn.adafruit.com/mini-commodore-pet-with-charlieplexed-led-matrix,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Tiny Computers,,project,retro-tech,Project: Tiny Computers.,high,13,2016-12-07,main,https://www.thingiverse.com/glitchpudding/collections/tiny-computers,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Autodesk P9 AiR Showcase,,project,diy; maker,Project: Autodesk P9 AiR Showcase.,high,13,2016-12-07,main,,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Black Hole Table,,project,diy; maker,Project: Black Hole Table.,high,13,2016-12-07,main,http://www.instructables.com/id/Black-Hole-Table/,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Periodic Table Lamp,,project,lighting,Project: Periodic Table Lamp.,high,13,2016-12-07,main,http://www.instructables.com/id/3D-Periodic-Table/,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Solar analemma chandelier,,project,timekeeping; renewable-energy,Project: Solar analemma chandelier.,high,13,2016-12-07,main,http://www.instructables.com/id/Solar-Analemma-Chandelier/,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
https://www.youtube.com/watch?v=QwAmJNFJdIw,,project,,Reference link provided in source.,low,13,2016-12-07,main,https://www.youtube.com/watch?v=QwAmJNFJdIw,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
AxiDraw V3,,tip,pen-plotter; drawing; cnc,AxiDraw V3 precision pen plotter for drawing on flat surfaces with Inkscape.,high,13,2016-12-07,main,http://www.evilmadscientist.com/2016/axidraw-v3/,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Adafruit Time of Flight Chip,,tip,electronics; timekeeping; adafruit,Resource: Adafruit Time of Flight Chip.,high,13,2016-12-07,main,https://www.adafruit.com/products/3316,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
https://www.adafruit.com/products/3317,,tip,sensor; electronics; arduino,VL53L0X Time of Flight Distance Sensor for precision measurement with Arduino.,high,13,2016-12-07,main,https://www.adafruit.com/products/3317,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Dental Vacuform for Breadboards,,tip,vacuum-forming; props; diy-tools,Using a dental vacuum-forming tool to make custom breadboard cases.,high,13,2016-12-07,main,https://www.instagram.com/p/BNfLktEjaKC/,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
http://amzn.to/2g0MnS9,,tip,,Reference link provided in source.,low,13,2016-12-07,main,http://amzn.to/2g0MnS9,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
‘MP4Museum’ is a Readymade Pi Image for Looping Videos in Galleries & Museums,,tip,raspberry-pi; video; installation,"MP4Museum, a ready-made Raspberry Pi image for looping video installations.",high,13,2016-12-07,main,https://blog.adafruit.com/2016/12/02/mp4museum-is-a-readymade-pi-image-for-looping-videos-in-galleries-museums-piday-raspberrypi/,http://mp4museum.org/,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Sponsored Products,,tip,,A sponsored-products mention with no further identifiable content.,low,13,2016-12-07,main,,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
WD PIDRIVE NODE ZERO,,tip,raspberry-pi; storage; hardware,Western Digital's PiDrive Node Zero storage add-on for Raspberry Pi.,high,13,2016-12-07,main,https://www.wdc.com/products/wdlabs/wd-pidrive-node-zero.html#WDLB033RNN,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
WD SMART CABLE MODULE,,tip,electronics; home-automation,Resource: WD SMART CABLE MODULE.,high,13,2016-12-07,main,https://www.wdc.com/products/wdlabs/wd-smart-cable-module.html#WDLB031RNN,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
WD PIDRIVE COMPUTE CENTRE,,tip,raspberry-pi; storage; hardware,Western Digital's PiDrive Compute Centre for Raspberry Pi.,high,13,2016-12-07,main,https://www.wdc.com/products/wdlabs/wd-picompute-centre.html#WDLB032RNN,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Project Spaces,,tip,,Resource: Project Spaces.,low,13,2016-12-07,main,http://wdlabs.wd.com/global/docs/wd-pidrive-foundation-edition-project-spaces.pdf,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
http://lifehacker.com/the-pidrive-foundation-edition-is-an-external-hard-driv-1789145353,,tip,,Reference link provided in source.,low,13,2016-12-07,main,http://lifehacker.com/the-pidrive-foundation-edition-is-an-external-hard-driv-1789145353,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
WD Lab Contest,,tip,contest,Resource: WD Lab Contest.,low,13,2016-12-07,main,,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
"December 10 + 11, 2016",,tip,event,A dated event mention with no further context captured.,low,13,2016-12-07,main,,,https://youtube.com/watch?v=tztCpD4utXU,https://www.makerprojectlab.com/let-me-give-you-a-raspberry-pi-maker-update-13/
Payphone Boombox,,project,music,Project: Payphone Boombox.,high,12,2016-11-30,main,http://www.instructables.com/id/90s-Payphone-Boombox-Hack/,http://fuzzywobble.com/,https://youtube.com/watch?v=Vv2j7bVtzQo,https://www.makerprojectlab.com/time-to-print-the-ornaments-maker-update-12/
Lunar Phase Clock,,project,timekeeping,Project: Lunar Phase Clock.,high,12,2016-11-30,main,https://blog.arduino.cc/2016/11/23/a-3d-printed-lunar-phase-clock-for-your-nightstand/,,https://youtube.com/watch?v=Vv2j7bVtzQo,https://www.makerprojectlab.com/time-to-print-the-ornaments-maker-update-12/
MPL Billy Bass Hack,,project,hardware,Project: MPL Billy Bass Hack.,high,12,2016-11-30,main,http://www.instructables.com/id/Animate-a-Billy-Bass-Mouth-With-Any-Audio-Source/,,https://youtube.com/watch?v=Vv2j7bVtzQo,https://www.makerprojectlab.com/time-to-print-the-ornaments-maker-update-12/
The NFC NES,,project,retro-tech; wireless,Project: The NFC NES.,high,12,2016-11-30,main,http://www.daftmike.com/2016/07/NESPi.html,https://youtu.be/3dgnD93pwX0; http://www.daftmike.com/p/nespi-electronics-kit.html,https://youtube.com/watch?v=Vv2j7bVtzQo,https://www.makerprojectlab.com/time-to-print-the-ornaments-maker-update-12/
3DP Ornaments,,tip,3d-printing; collection; ornament,3DP Ornaments (Thingiverse),low,12,2016-11-30,main,https://www.thingiverse.com/glitchpudding/collections/ornaments,,https://youtube.com/watch?v=Vv2j7bVtzQo,https://www.makerprojectlab.com/time-to-print-the-ornaments-maker-update-12/
Caleb's Emroidery Machine Review,,tip,gaming; ai,Resource: Caleb's Emroidery Machine Review.,high,12,2016-11-30,main,http://makezine.com/2016/11/23/review-brother-se400-sewing-embroidery-machine/,,https://youtube.com/watch?v=Vv2j7bVtzQo,https://www.makerprojectlab.com/time-to-print-the-ornaments-maker-update-12/
John Park's Light Paintbrush,,project,lighting,Project: John Park's Light Paintbrush.,high,11,2016-11-16,main,https://learn.adafruit.com/lightpaint-cplay/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
"Holy crap, just make one!",,project,diy; maker,"Project: Holy crap, just make one!.",high,11,2016-11-16,main,https://www.thingiverse.com/thing:1887826,https://www.thingiverse.com/LKM/about; https://twitter.com/lkm,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
http://www.instructables.com/howto/pi+nes/,,project,diy; raspberry-pi,Reference link provided in source.,low,11,2016-11-16,main,http://www.instructables.com/howto/pi+nes/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
https://retropie.org.uk/,,project,,Reference link provided in source.,low,11,2016-11-16,main,https://retropie.org.uk/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
World's Most Expensive Sculptures,,tip,sculpting,Resource: World's Most Expensive Sculptures.,high,11,2016-11-16,main,https://www.myminifactory.com/collection/collection-show/Scan%20The%20World/The%20World%27s%20Most%20Expensive%20Sculptures,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
Circuits,,tip,,Resource: Circuits.,low,11,2016-11-16,main,http://www.instructables.com/contest/circuits2016/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
Glue,,tip,,Resource: Glue.,low,11,2016-11-16,main,http://www.instructables.com/contest/glue2016/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
Dorm Hacks,,tip,,Resource: Dorm Hacks.,low,11,2016-11-16,main,http://www.instructables.com/contest/dormhacks2016/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
Amps & Speakers,,tip,,A tip about amplifiers and speakers; specifics unclear from title alone.,low,11,2016-11-16,main,http://www.instructables.com/contest/ampsspeakers2016/,,https://youtube.com/watch?v=JBW0Pmza6CE,https://www.makerprojectlab.com/the-diy-nintendo-you-really-want-maker-update-11/
Alexa BillyBass,,project,home-automation,Project: Alexa BillyBass.,high,10,2016-11-09,main,https://www.youtube.com/watch?v=E4ODE7A5bQk,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
https://www.facebook.com/hdadd/posts/10157625072175265,,project,,Reference link provided in source.,low,10,2016-11-09,main,https://www.facebook.com/hdadd/posts/10157625072175265,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Pi Zero Alexa,,project,home-automation,Project: Pi Zero Alexa.,high,10,2016-11-09,main,https://community.makezine.com/share/nick-brewer/vintage-intercom-echo-5d90bd?ref=platform&ref_id=18265_trending___&offset=24,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Hands-Free Alexa Pi,,project,home-automation,Project: Hands-Free Alexa Pi.,high,10,2016-11-09,main,https://www.hackster.io/amit-jotwani/hands-free-alexa-on-raspberry-pi-677713,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Billy Bass Animatronics,,project,diy; maker,Project: Billy Bass Animatronics.,high,10,2016-11-09,main,http://www.instructables.com/id/Budget-Animatronics-Free-Billy/,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Dam Dam Candy Dispenser,,project,food-prep,Project: Dam Dam Candy Dispenser.,high,10,2016-11-09,main,http://www.thingiverse.com/thing:1864706,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Collar Stays,,tip,3d-printing,Collar Stays (Thingiverse),low,10,2016-11-09,main,http://www.thingiverse.com/thing:79843,https://twitter.com/MattStultz/status/795464087815786496,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Thanksgiving Collection,,tip,3d-printing; collection,Thanksgiving Collection (Thingiverse),low,10,2016-11-09,main,https://www.thingiverse.com/glitchpudding/collections/thanksgiving/page:5,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Brazing w/Make Something,,tip,welding,Resource: Brazing w/Make Something.,high,10,2016-11-09,main,http://hackaday.com/2016/11/04/brazing-aluminum/,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Make Something Brazing Video,,tip,welding,Resource: Make Something Brazing Video.,high,10,2016-11-09,main,https://www.youtube.com/watch?v=jtvOkI_pvMI,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Shoutout,,tip,,Resource: Shoutout.,low,10,2016-11-09,main,,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Later,,tip,,Resource: Later.,low,10,2016-11-09,main,,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Laura´s Upcycled Skateboard-Cargo-Rack-Mudguard-Thing,,tip,storage; vehicles,Resource: Laura´s Upcycled Skateboard-Cargo-Rack-Mudguard-Thing.,high,10,2016-11-09,main,https://youtu.be/xFgprenQ7lI,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Maze Collection (w/Generators),,tip,3d-printing; collection,Maze Collection (w/Generators) (Thingiverse),low,10,2016-11-09,main,https://www.thingiverse.com/glitchpudding/collections/maze-craze/page:3,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Customizer,,tip,3d-printing,Customizer (Thingiverse),low,10,2016-11-09,main,http://www.thingiverse.com/customizer,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
CrowdFunding,,tip,,Resource: CrowdFunding.,low,10,2016-11-09,main,,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Ability 3D Metal Printer,,tip,metal,Resource: Ability 3D Metal Printer.,high,10,2016-11-09,main,http://makezine.com/2016/11/03/printing-metal-desktop/,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
E-Paper Shield,,tip,electronics,Resource: E-Paper Shield.,high,10,2016-11-09,main,https://blog.adafruit.com/2016/11/05/e-paper-shield-kit-by-jareklupinski-crowd_supply/,https://www.crowdsupply.com/soniktech/e-paper-shield-kit,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
SprayPrinter2,,tip,crowdfunding,SprayPrinter2,low,10,2016-11-09,main,https://www.kickstarter.com/projects/jasonmario/sprayprinter-smart-spray-paint-technology?ref=category_recommended,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
IoT Cookies,,tip,crowdfunding,IoT Cookies,low,10,2016-11-09,main,https://www.kickstarter.com/projects/1503077171/chip-smart-cookie-ovenfresh-cookies-in-under-10-mi,,https://youtube.com/watch?v=-gvPEM0E5qQ,https://www.makerprojectlab.com/lets-hack-alexa-into-a-fish-maker-update-10/
Warping Infinity Mirror,,project,decorative; lighting,Project: Warping Infinity Mirror.,high,9,2016-11-02,main,http://www.instructables.com/id/Warping-Infinity-Mirror/,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Furze No-Weld GoKart,,project,welding,Project: Furze No-Weld GoKart.,high,9,2016-11-02,main,https://www.youtube.com/watch?v=vuRV-uXGy1w,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
LoboCNC Iris Goggles,,project,diy; maker,Project: LoboCNC Iris Goggles.,high,9,2016-11-02,main,https://www.thingiverse.com/thing:1833286,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
NeatherBot Remix,,project,diy; maker,Project: NeatherBot Remix.,high,9,2016-11-02,main,http://www.thingiverse.com/make:263657,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Small Alligator Clip to Male Jumper Wire Bundle,,tip,electronics; wire,Resource: Small Alligator Clip to Male Jumper Wire Bundle.,high,9,2016-11-02,main,https://www.adafruit.com/products/3255,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Becky Stern's Arduino Class,,tip,arduino,Resource: Becky Stern's Arduino Class.,high,9,2016-11-02,main,http://www.instructables.com/class/Arduino-Class/,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Shout Out,,tip,,Resource: Shout Out.,low,9,2016-11-02,main,,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Cool Tools,,tip,,Resource: Cool Tools.,low,9,2016-11-02,main,http://kk.org/cooltools/china-travelmaker-updateanti-boredom/,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Cool Tools podcast,,tip,podcast; tool-review,"The Cool Tools podcast, covering recommended tools and gear.",high,9,2016-11-02,main,http://kk.org/cooltools/category/podcast-2,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Recomendo,,tip,,Resource: Recomendo.,low,9,2016-11-02,main,http://recomendo.com/,,https://youtube.com/watch?v=tA2ya0PAspE,https://www.makerprojectlab.com/warping-infinity-and-disposable-drones-maker-update-09/
Battery Powered Fog Machine,,project,power-systems; gaming; ai,Project: Battery Powered Fog Machine.,high,8,2016-10-26,main,http://www.instructables.com/id/Battery-Powered-Fog-Machine/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Breakfast Dot Screen,,project,lighting; display,Project: Breakfast Dot Screen.,high,8,2016-10-26,main,http://breakfastny.com/dot-screen,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Vote With Your Feet,,project,diy; maker,Project: Vote With Your Feet.,high,8,2016-10-26,main,http://www.instructables.com/id/Vote-With-Your-Feet/,http://www.instructables.com/member/chengXX/,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Market St. Prototyping Festival,,project,event,Project: Market St. Prototyping Festival.,high,8,2016-10-26,main,http://marketstreetprototyping.org/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
How To Flipdot with a Raspbery Pi,,project,display,Project: How To Flipdot with a Raspbery Pi.,high,8,2016-10-26,main,http://www.instructables.com/id/Howto-Flipdot-With-a-Raspi/,http://www.instructables.com/member/philetus/,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
3D Printed Fidget Spinners,,tip,3d-printing; pla; toy,Resource: 3D Printed Fidget Spinners.,high,8,2016-10-26,main,https://www.thingiverse.com/glitchpudding/collections/fidget/page:1,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Demo video (CardellaTK),,tip,,A demo video by creator CardellaTK; content unclear from title alone.,low,8,2016-10-26,main,https://www.youtube.com/watch?v=r0OJFyHZ7V8,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Books,,tip,,Resource: Books.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Workshop Mastery with Jimmy DiResta,,tip,woodworking; metalworking; workshop-tips,Shop technique tips from well-known maker Jimmy DiResta.,high,8,2016-10-26,main,http://amzn.to/2ez1oJg,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Good Clean Fun: Misadventures in Sawdust at Offerman Woodshop,,tip,wood; woodworking,Resource: Good Clean Fun: Misadventures in Sawdust at Offerman Wood....,high,8,2016-10-26,main,http://amzn.to/2eM5Z7o,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Maker City: A Practical Guide for Reinventing Our Cities,,tip,education,Resource: Maker City: A Practical Guide for Reinventing Our Cities.,high,8,2016-10-26,main,http://amzn.to/2ez8bmb,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
"Free to Make: How the Maker Movement is Changing Our Schools, Our Jobs, and Our Minds",,tip,book; maker-movement,A book by Make: founder Dale Dougherty on the maker movement's impact.,high,8,2016-10-26,main,http://amzn.to/2eMd8Wy,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
4 Halloween Contests,,tip,seasonal,Resource: 4 Halloween Contests.,high,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Pumkin Carving,,tip,,Resource: Pumkin Carving.,low,8,2016-10-26,main,http://www.instructables.com/contest/pumpkincarving2016/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Survival,,tip,,Resource: Survival.,low,8,2016-10-26,main,http://www.instructables.com/contest/survivalready/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Yarn,,tip,,Resource: Yarn.,low,8,2016-10-26,main,http://www.instructables.com/contest/madewithyarn/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
"October 28 + 29 + 30, 2016",,tip,event,A dated event mention with no further context captured.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
"October 29 + 30, 2016",,tip,event,A dated event mention with no further context captured.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Moved,,tip,,Resource: Moved.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Dymanic Projection Mapping,,tip,projection-mapping; visual-art,A dynamic projection mapping technique demo.,high,8,2016-10-26,main,https://www.youtube.com/watch?v=-bh1MHuA5jU,http://www.k2.t.u-tokyo.ac.jp/vision/DPM/,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Abacus Drive,,tip,,Resource: Abacus Drive.,low,8,2016-10-26,main,http://spectrum.ieee.org/automaton/robotics/robotics-hardware/sri-demonstrates-abacus-rotary-transmission,http://spectrum.ieee.org/automaton/robotics/robotics-hardware/sri-demonstrates-abacus-rotary-transmission; http://www.popularmechanics.com/technology/a23489/sri-abacus-rotary-transmission/,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
eDot Display,,tip,,Resource: eDot Display.,low,8,2016-10-26,main,https://www.hackster.io/antiElectron/edot-arduino-based-precision-clock-and-weather-station-a76ed0,https://youtu.be/aO3E_kaa-ro; https://www.adafruit.com/product/1079,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Social,,tip,,Resource: Social.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@JimmyDiResta,,tip,,Resource: @JimmyDiResta.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@Nick_Offerman,,tip,,Resource: @Nick_Offerman.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@hirshberg,,tip,,Resource: @hirshberg.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@dalepd,,tip,,Resource: @dalepd.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@maslowCNC,,tip,,Resource: @maslowCNC.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
