Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
PyPortal YouTube Views and Subscribers Display,John Park,project,adafruit; pyportal; iot; youtube; data-display,Real-time YouTube channel analytics on PyPortal.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/pyportal-youtube-views-and-subscribers-display,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
PyPortal NeoPixel Color Picker,Kattni Rembor,project,adafruit; pyportal; led; neopixel; interface,Interactive color picker for controlling NeoPixel LEDs.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/pyportal-neopixel-color-oicker,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
PyPortal View Master,Ruiz Brothers,project,adafruit; pyportal; vintage-tech; toy; entertainment,View Master stereoscope retrofitted with PyPortal.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/pyportal-view-master,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
LED NeoPixel Corset with Circuit Playground Express and MakeCode,Erin St Blaine,project,adafruit; led; neopixel; wearables; fashion,Wearable LED corset with programmable light patterns.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/led-corset-with-circuit-playground-and-makecode,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
CRICKIT Exhibit Demo Board,Dano Wall,project,adafruit; crickit; robotics; demonstration; interactive,Interactive demonstration exhibit of CRICKIT capabilities.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/crickit-exhibit-demo-board,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
Other Projects,,project,adafruit; collection; mixed; projects,Collection of additional Adafruit-based maker projects.,low,118,2019-04-04,adafruit,,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
Displaying your realtime Blood Glucose from NightScout on an AdaFruit PyPortal,Scott Hanselman,project,adafruit; pyportal; health; iot; medical,Health monitoring display showing real-time diabetes data.,high,118,2019-04-04,adafruit,https://blog.adafruit.com/2019/03/30/displaying-your-realtime-blood-glucose-from-nightscout-on-an-adafruit-pyportal-by-scott-hanselman-shanselman-nightscoutproj-diabetes/,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
https://www.hanselman.com/blog/DisplayingYourRealtimeBloodGlucoseFromNightScoutOnAnAdaFruitPyPortal.aspx,,project,3d-printing; adafruit; plastic,https://www.hanselman.com/blog/DisplayingYourRealtimeBloodGlucoseFromNightScoutOnAnAdaFruitPyPortal.aspx.,low,118,2019-04-04,adafruit,https://www.hanselman.com/blog/DisplayingYourRealtimeBloodGlucoseFromNightScoutOnAnAdaFruitPyPortal.aspx,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
Use CircuitPython boards on the TI-83 Premium CE calculator!,,tip,circuitpython; calculator; education; programming,Running CircuitPython code on vintage TI-83 calculator.,high,118,2019-04-04,adafruit,https://blog.adafruit.com/2019/03/31/use-circuitpython-boards-on-the-ti-83-premium-ce-calculator-tiplanetnews-ticalculators-circuitpython-circuitpython/,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
PyPortal Case,Ruiz Brothers,tip,adafruit; pyportal; 3d-printing; enclosure; case,3D-printable protective case for PyPortal device.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/pyportal-case,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
PyPortal Wall Mount,Ruiz Brothers,tip,adafruit; pyportal; 3d-printing; mounting; bracket,Wall-mounting bracket for displaying PyPortal.,high,118,2019-04-04,adafruit,https://learn.adafruit.com/pyportal-wall-mount,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
Sophy Wong Talks Circuit Playground Express,,tip,adafruit; circuitpython; education; wearables; board,Talk about Circuit Playground applications.,high,118,2019-04-04,adafruit,https://youtu.be/Kz4C7sCLWb0,,https://youtube.com/watch?v=IiLlVIPMFms,https://www.makerprojectlab.com/make-it-snooze-maker-update-118/
Raspberry Pi Stop-Motion Animation Rig,wonderfulidea,project,raspberry-pi; animation; stop-motion; camera; filmmaking,Stop-motion animation setup controlled via Raspberry Pi.,high,117,2019-03-28,main,https://www.instructables.com/id/Raspberry-Pi-Stop-Motion-Animation-Rig/,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
More demo videos,,project,demo; more; video,More demo videos.,low,117,2019-03-28,main,https://vimeo.com/246523818,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
https://vimeo.com/247332053,,project,247332053; vimeo,https://vimeo.com/247332053.,low,117,2019-03-28,main,https://vimeo.com/247332053,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
https://vimeo.com/247332235,,project,247332235; vimeo,https://vimeo.com/247332235.,low,117,2019-03-28,main,https://vimeo.com/247332235,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Game Burger Advance,Love Hultén,project,arcade; game-console; retro-gaming; woodworking; electronics,Retro gaming arcade cabinet styled like burger stand.,high,117,2019-03-28,main,https://www.youtube.com/watch?v=q7rJk9aORiE,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Making of Game Burger Advance,Love Hultén,project,arcade; woodworking; electronics; fabrication,Behind-the-scenes documentation of arcade cabinet.,high,117,2019-03-28,main,https://www.youtube.com/watch?v=yptYD7hNjFw,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
LissaJukebox (aka dedicated Lissajous machine),Emily Velasco,project,oscilloscope; art; visualization; music; electronics,Art installation creating Lissajous patterns with music.,high,117,2019-03-28,main,https://www.youtube.com/watch?v=466xZ3cexMg,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
https://hackaday.io/project/163565-lissajukebox-aka-dedicated-lissajous-machine,,project,163565; hackaday; lissajukebox,https://hackaday.io/project/163565-lissajukebox-aka-dedicated-lissajous-machine.,low,117,2019-03-28,main,https://hackaday.io/project/163565-lissajukebox-aka-dedicated-lissajous-machine,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
StreetWriter,Charles Glorioso,project,street-art; graffiti; robotics; cnc; outdoor-art,Autonomous graffiti robot creating large-scale street art.,high,117,2019-03-28,main,https://www.instructables.com/id/StreetWriter/,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Ping Pong Ball LED Clock,thomas jensma,project,led; lighting; clock; display; electronics,Novel clock display using ping pong balls as numerals.,high,117,2019-03-28,main,https://www.instructables.com/id/Ping-Pong-Ball-LED-Clock/,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Turntable Cabinet,JON-A-TRON,project,woodworking; turntable; furniture; audio; vinyl,Custom wooden cabinet for turntable and equipment.,high,117,2019-03-28,main,https://www.instructables.com/id/Turntable-Cabinet/,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Replace Clogged Spray Paint Tips,,tip,spray-paint; maintenance; tool-care; nozzle,Quick tip for unclogging spray paint nozzles.,high,117,2019-03-28,main,https://youtu.be/JRJVE_KK3fU,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Signal Generator DIY Kit,,tip,electronics; test-equipment; diy-kit; signal,DIY kit for building electronic signal generator.,high,117,2019-03-28,main,https://amzn.to/2TpV1Jn,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Plotter People #2 recording,,tip,plotter; drawing; recording; meetup,Recording of Plotter People meetup event.,high,117,2019-03-28,main,https://twitter.com/plotterpeople/status/1106984748465836032?s=03,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
https://www.youtube.com/watch?v=idl8TvI-0iw,,tip,idl8tvi; watch; youtube,https://www.youtube.com/watch?v=idl8TvI-0iw.,low,117,2019-03-28,main,https://www.youtube.com/watch?v=idl8TvI-0iw,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
https://www.youtube.com/watch?v=uTCbodOY8xc,,tip,utcbodoy8xc; watch; youtube,https://www.youtube.com/watch?v=uTCbodOY8xc.,low,117,2019-03-28,main,https://www.youtube.com/watch?v=uTCbodOY8xc,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
TurtleToy,,tip,plotter; drawing; turtle-graphics; software,Software tool for creating plotter-friendly drawings.,high,117,2019-03-28,main,https://turtletoy.net/,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
Maker.js,,tip,plotter; drawing; javascript; software; library,JavaScript library for generating plotter vector graphics.,high,117,2019-03-28,main,https://maker.js.org/,,https://youtube.com/watch?v=X01T6r24f_M,https://www.makerprojectlab.com/i-want-my-lissajous-tv-maker-update-117/
BLE Light Switch with Feather nRF52840 and Crickit,John Park,project,adafruit; bluetooth; crickit; home-automation; led,Wireless Bluetooth light switch using Adafruit Feather.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/bluetooth-light-switch-with-crickit-and-nrf52840,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Live build video,,project,live,Live build video.,low,115,2019-03-07,adafruit,https://youtu.be/aUuYSUMVMWg?t=926,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Rose's Shield - Steven Universe,Ruiz Bros.,project,cosplay; props; 3d-printing; steven-universe,3D-printed replica shield prop from Steven Universe.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/rose-s-shield-steven-universe,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Obsidian's Sword - Steven universe,Ruiz Bros.,project,cosplay; props; 3d-printing; steven-universe; sword,Prop sword replica from Steven Universe character.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/obsidian-sword-steven-universe,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Robotic Xylophone with Adafruit Grand Central,by Dano Wall,project,adafruit; robotics; music; solenoid; percussion,Automated xylophone player controlled by microcontroller.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/robotic-xylophone-with-circuit-python,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
See also: MIDI Solenoid Drummer,Collin Cunningham,project,adafruit; solenoid; music; midi; percussion,MIDI-controlled solenoid percussion device.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/midi-solenoid-drummer/overview,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Circuit Python BLE Crickit Rover,John Park,project,adafruit; robotics; ble; circuitpython; rover,Bluetooth-controlled mobile robot using CRICKIT.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/circuitpython-ble-crickit-rover,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
NeoPixel Spats with Gemma and MakeCode,Erin St Blaine,project,adafruit; led; neopixel; wearables; fashion,Wearable LED spats with animated patterns.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/neopixel-spats,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
No-Solder Faux Neon Bike Lights,Amelia T,project,led; wearables; bike; lighting; neon,Neon-style LED bicycle lights assembled without soldering.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/no-solder-faux-neon-bike-lights,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
A Halo for Lucy,Bud Bennett,project,led; wearables; pets; dog; safety,LED halo collar for pet dog safety.,high,115,2019-03-07,adafruit,https://hackaday.io/project/163920-a-halo-for-lucy,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
https://blog.adafruit.com/2019/02/28/a-halo-for-lucy-helping-a-dog-avoid-collisions-with-circuitpython-feather-circuitpython-hackadayio/,,project,adafruit; circuitpython; electronics; programming,https://blog.adafruit.com/2019/02/28/a-halo-for-lucy-helping-a-dog-avoid-collisions-with-circuitpython-feather-circuitpython-hackadayio/.,low,115,2019-03-07,adafruit,https://blog.adafruit.com/2019/02/28/a-halo-for-lucy-helping-a-dog-avoid-collisions-with-circuitpython-feather-circuitpython-hackadayio/,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Adafruit PyPortal - IoT for CircuitPython,Kattni Rembor,tip,adafruit; pyportal; iot; circuitpython,Guide to building IoT projects with PyPortal.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/adafruit-pyportal,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Adafruit PyPortal - CircuitPython Powered Internet Display,,tip,adafruit; pyportal; iot; circuitpython; display,Overview of PyPortal capabilities for internet displays.,high,115,2019-03-07,adafruit,https://www.adafruit.com/product/4116,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
PyPortal Adafruit Quote Book,John Park,tip,adafruit; pyportal; iot; display; quote-book,PyPortal displaying curated quotes and inspiration.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/pyportal-adafruit-quote-board,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
"PyPortal IoT Data Logger with Analog Devices ADT7410, Adafruit IO and CircuitPython",Brent Rubell,tip,adafruit; pyportal; iot; sensor; data-logging,IoT data logger recording temperature sensor data.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/iot-pyportal-data-logger-adafruitio-circuitpython,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Raspberry Pi Zero Stand,Ruiz Brothers,tip,raspberry-pi; 3d-printing; stand; mounting; support,3D-printable stand for Raspberry Pi Zero.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/raspberry-pi-zero-stand,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
NeoTrellis M4 Noisy Grains of Sand,John Thurmond,tip,adafruit; neopixel; music; synthesizer; interactive,Musical instrument using NeoTrellis for grain synthesis.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/NeoTrellisM4Sand,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Make It Pulse,Mike Barela,tip,adafruit; led; animation; neopixel; pulsing,Tutorial on creating pulsing LED animation effects.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/make-it-pulse,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Micro:bit Radio Control of Crickit Robotics,Mike Barela,tip,adafruit; crickit; robotics; microbit; wireless,Wireless control of CRICKIT robot using Micro:bit.,high,115,2019-03-07,adafruit,https://learn.adafruit.com/micro-bit-radio-control-of-crickit-robotics,,https://youtube.com/watch?v=JNMOj0zGc5Y,https://www.makerprojectlab.com/flippin-switches-maker-update-115/
Ever Blooming Mechanical Tulip,jiripraus,project,mechanical; flower; 3d-printing; animation; kinetic-art,Motorized mechanical flower that blooms and closes.,high,114,2019-02-28,main,https://www.instructables.com/id/Ever-Blooming-Mechanical-Tulip/,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Making a LEGO Walkie Talkie Twitch Stream Controller,I Like to Make Stuff,project,lego; streaming; electronics; controller; twitch,LEGO-based physical controller for Twitch streaming.,high,114,2019-02-28,main,https://www.youtube.com/watch?v=WKCIwpsQrME,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Project guide,,project,,Project guide.,low,114,2019-02-28,main,https://iliketomakestuff.com/how-to-make-a-lego-walkie-talkie-twitch-controller/,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
DiResta Cast Brass Buckle (3 different ways),Jimmy DiResta,project,metalworking; casting; brass; jewelry; molds,Brass belt buckle using three metalcasting techniques.,high,114,2019-02-28,main,https://www.youtube.com/watch?v=YPK-5GsKG-M,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Triaxial Tourbillon Clock Make/Mods,mcmaven,project,clock; mechanical; watchmaking; 3d-printing; tourbillon,Mechanical tourbillon clock with three-axis rotation.,high,114,2019-02-28,main,https://www.thingiverse.com/thing:3415296,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Building a Swingbike,Laura Kampf,project,metalworking; welding; bike; vehicles; fabrication,Experimental bicycle with unconventional movement.,high,114,2019-02-28,main,https://www.youtube.com/watch?v=j3S2b1LrULc,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
"Cool Tools Podcast: Tommy Honton, Experience Designer",,tip,podcast; interview; design,Interview with experience designer on Cool Tools.,high,114,2019-02-28,main,https://kk.org/cooltools/tommy-honton-experience-designer/,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Getting Started in Screen Printing,Make Something,tip,screen-printing; printing; fabric; beginner,Beginner's guide to screen printing techniques.,high,114,2019-02-28,main,https://www.youtube.com/watch?v=RSpsWewtxXw,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
High Resolution Screen Printing,Applied Science,tip,screen-printing; printing; high-resolution,Advanced screen printing for detailed prints.,high,114,2019-02-28,main,https://youtu.be/NS8Q9LUIKA8,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
3D Printer Becomes 2D Dot Matrix Printer Using Web App Go to the profile of Jeremy S. Cook Jeremy S. Cook,,tip,3d-printing; hacking; repurposing; software,Repurposing 3D printer as dot-matrix printer.,high,114,2019-02-28,main,https://blog.hackster.io/3d-printer-becomes-2d-dot-matrix-printer-using-web-app-8de2be90b09a,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Pixels to Gcode Web App,,tip,software; cnc; gcode; web-app; graphics,Web app converting pixel images to CNC G-code.,high,114,2019-02-28,main,http://matthewrayfield.com/tools/pixels-to-gcode/,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Packing Tape Dispenser,AidanRose,tip,workshop-tool; 3d-printing; organizer; utility; tape,3D-printable tape dispenser for workshop.,high,114,2019-02-28,main,https://www.thingiverse.com/thing:3422041,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
New Tutorial – Animating PCBs @adskfusion360,,tip,fusion360; cad; pcb; animation; tutorial,Fusion360 tutorial on animating PCB designs.,high,114,2019-02-28,main,https://blog.adafruit.com/2019/02/18/new-tutorial-animating-pcbs-adskfusion360-adskeagle/,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Mohit Bhoite Brass Wire Straightening technique,,tip,metalworking; wire; tool-technique; brass,Technique for straightening brass wire.,high,114,2019-02-28,main,https://twitter.com/MohitBhoite/status/1099814155803013120,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
How to Straighten A Wire Using A Drill,JohnnyQ90,tip,wire; tool-technique; drill; metalworking; straightener,Quick method for straightening wire with drill.,high,114,2019-02-28,main,https://www.youtube.com/watch?v=b4-QF-WRFjQ,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Gaffer Tape Shootout,,tip,tool-review; tape; adhesive; gaffer,Comparative review of gaffer tape products.,high,114,2019-02-28,main,https://youtu.be/-Z5cSY52zKQ,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Plotter People Meetup #2,,tip,plotter; event; meetup; drawing,Second Plotter People community meetup event.,high,114,2019-02-28,main,https://plotterpeople.github.io/,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Next week is Ada edition,,tip,adafruit; announcement; episode; preview,Announcement for next Adafruit-themed episode.,high,114,2019-02-28,main,,,https://youtube.com/watch?v=TfJR-RP4zfs,https://www.makerprojectlab.com/dot-matrix-maker-update-114/
Play multiple sound files on multiple output devices with Python and sounddevice,Devon Bray,project,python; audio; software; sound; multi-output,Python audio system for simultaneous multi-device playback.,high,113,2019-02-21,main,http://www.esologic.com/multi-audio/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Github repo,,project,github; repo,Github repo.,low,113,2019-02-21,main,https://github.com/esologic/pear,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
via Hackaday,,project,hackaday; music; programming,via Hackaday.,low,113,2019-02-21,main,https://hackaday.com/2019/02/14/python-script-sends-each-speaker-its-own-sound-file/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Diffraction Grating Kaleidoscope,jbumstead,project,optics; laser; acrylic; art; light,Laser light interactive art using diffraction gratings.,high,113,2019-02-21,main,https://www.instructables.com/id/Diffraction-Grating-Kaleidoscope/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Coal Rush,,project,game-design; arcade; alternative-controller; rhythm,Coal Rush arcade game using shovels and custom controllers for two-player racing.,high,113,2019-02-21,main,http://shakethatbutton.com/coal-rush/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Ruins Climber,,project,climber; game-design; ruins; wearables,Ruins Climber.,low,113,2019-02-21,main,http://shakethatbutton.com/ruins-climber/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Cook Your Way,,project,cook; game-design; wearables; your,Cook Your Way.,low,113,2019-02-21,main,http://shakethatbutton.com/cook-your-way/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Making of Cook Your Way,,project,cook; your,Making of Cook Your Way.,low,113,2019-02-21,main,https://enric.llagostera.com.br/cookyourway/making-of/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Guitar Wizards,,project,game-design; music; led; rhythm-game; guitar-controller,Guitar Wizards rhythm spell duel game using 2240 LEDs and guitar controllers.,high,113,2019-02-21,main,http://shakethatbutton.com/guitar-wizards/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
The Windows on Raspberry Pi Imager installs Windows 10 ARM64 on Raspberry Pi 3B/B+,,tip,raspberry-pi; windows; operating-system; arm,Tool for installing Windows 10 ARM on Raspberry Pi.,high,113,2019-02-21,main,https://blog.adafruit.com/2019/02/15/the-windows-on-raspberry-pi-imager-installs-windows-10-arm64-on-raspberry-pi-3b-b-piday-raspberrypi-windows10/,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Pinecone ceiling lamp,scoobie975,tip,lighting; decorative; 3d-printing; lamp; pinecone,Decorative ceiling lamp from 3D-printed pinecone.,high,113,2019-02-21,main,https://www.thingiverse.com/thing:3322642,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Pinecone lamp,Streetfire_Industries,tip,lighting; decorative; 3d-printing; lamp; pinecone,Alternative pinecone lamp design from 3D parts.,high,113,2019-02-21,main,https://www.thingiverse.com/thing:2827592,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Cool Tool: Greeting Card Sound Player,,tip,electronics; sound; greeting-card; novelty; audio,Electronic sound module for greeting cards.,high,113,2019-02-21,main,https://youtu.be/-B-EW1W4l0g,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
"February 26 +27 + 28, 2019",,tip,announcement; schedule; event; episode,Schedule for upcoming Maker Update episodes.,low,113,2019-02-21,main,,,https://youtube.com/watch?v=fIevd8bY0hY,https://www.makerprojectlab.com/sound-off-maker-update-113/
Ball Balancing PID System,Johan Link,project,robotics; pid-control; electronics; servo; mechanics,Self-balancing system using PID control.,high,112,2019-02-14,main,https://www.instructables.com/id/Ball-Balancing-PID-System/,,https://youtube.com/watch?v=ZGEf_HjO_D0,https://www.makerprojectlab.com/exploding-vader-maker-update-112/
Screw Sorting Machine,AdrienR,project,robotics; sorting; automation; machine-vision; screws,Automated sorting system classifying screws.,high,112,2019-02-14,main,https://www.instructables.com/id/Screw-Sorting-Machine/,,https://youtube.com/watch?v=ZGEf_HjO_D0,https://www.makerprojectlab.com/exploding-vader-maker-update-112/
Design and Print Fabric,poppy.oceanblue,project,3d-printing; fabric; textile; printing; design,Technique for designing and printing fabric.,high,112,2019-02-14,main,https://www.instructables.com/id/Design-and-Print-Fabric/,,https://youtube.com/watch?v=ZGEf_HjO_D0,https://www.makerprojectlab.com/exploding-vader-maker-update-112/
Darth,gzumwalt,project,star-wars; cosplay; props; 3d-printing,Darth Vader cosplay prop or costume piece.,high,112,2019-02-14,main,https://www.instructables.com/id/Darth/,,https://youtube.com/watch?v=ZGEf_HjO_D0,https://www.makerprojectlab.com/exploding-vader-maker-update-112/
Anti-Drawing Machine,Soonho Kwon | Harsh Kedia | Akshat Prakash,project,robotics; art; cnc; plotting; drawing-machine,Robotic machine that negates or erases drawings.,high,112,2019-02-14,main,https://www.creativeapplications.net/arduino-2/anti-drawing-machine-whimsical-and-imperfectly-characteristic-collaborator/,,https://youtube.com/watch?v=ZGEf_HjO_D0,https://www.makerprojectlab.com/exploding-vader-maker-update-112/
Github details,,project,robotics; computer-vision; drawing-machine; motion-control,Drawing machine project with CV and motion components; limited documentation.,low,112,2019-02-14,main,https://github.com/akshhack/AntiDrawingMachine,,https://youtube.com/watch?v=ZGEf_HjO_D0,https://www.makerprojectlab.com/exploding-vader-maker-update-112/
